Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	11/11/18 8:13 PM
Duration:	01:03:54'08
Activities:	Other
Max HR:	125
Average HR:	88
Calories:	370
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1541985301638	2018-11-11 20:15:01.638	00:02:12	95	OK
1541985302622	2018-11-11 20:15:02.622	00:02:13	93	OK
1541985303360	2018-11-11 20:15:03.360	00:02:13	91	OK
1541985304099	2018-11-11 20:15:04.099	00:02:14	89	OK
1541985304839	2018-11-11 20:15:04.839	00:02:14	88	OK
1541985305825	2018-11-11 20:15:05.825	00:02:15	87	OK
1541985306308	2018-11-11 20:15:06.308	00:02:16	86	OK
1541985307055	2018-11-11 20:15:07.055	00:02:16	84	OK
1541985308041	2018-11-11 20:15:08.041	00:02:17	83	OK
1541985308783	2018-11-11 20:15:08.783	00:02:18	83	OK
1541985309273	2018-11-11 20:15:09.273	00:02:18	83	OK
1541985310254	2018-11-11 20:15:10.254	00:02:19	82	OK
1541985310995	2018-11-11 20:15:10.995	00:02:20	82	OK
1541985311733	2018-11-11 20:15:11.733	00:02:20	81	OK
1541985312472	2018-11-11 20:15:12.472	00:02:21	80	OK
1541985313212	2018-11-11 20:15:13.212	00:02:22	80	OK
1541985313951	2018-11-11 20:15:13.951	00:02:22	80	OK
1541985314937	2018-11-11 20:15:14.937	00:02:23	79	OK
1541985315673	2018-11-11 20:15:15.673	00:02:23	79	OK
1541985316413	2018-11-11 20:15:16.413	00:02:24	79	OK
1541985316908	2018-11-11 20:15:16.908	00:02:25	79	OK
1541985317646	2018-11-11 20:15:17.646	00:02:25	80	OK
1541985318384	2018-11-11 20:15:18.384	00:02:26	80	OK
1541985319122	2018-11-11 20:15:19.122	00:02:27	79	OK
1541985319866	2018-11-11 20:15:19.866	00:02:27	79	OK
1541985320601	2018-11-11 20:15:20.601	00:02:28	80	OK
1541985321339	2018-11-11 20:15:21.339	00:02:29	81	OK
1541985322078	2018-11-11 20:15:22.078	00:02:29	81	OK
1541985322571	2018-11-11 20:15:22.571	00:02:30	81	OK
1541985323063	2018-11-11 20:15:23.063	00:02:31	81	OK
1541985323803	2018-11-11 20:15:23.803	00:02:31	84	OK
1541985324293	2018-11-11 20:15:24.293	00:02:32	87	OK
1541985325032	2018-11-11 20:15:25.032	00:02:33	87	OK
1541985325529	2018-11-11 20:15:25.529	00:02:33	87	OK
1541985326257	2018-11-11 20:15:26.257	00:02:34	87	OK
1541985327003	2018-11-11 20:15:27.003	00:02:35	88	OK
1541985327495	2018-11-11 20:15:27.495	00:02:35	89	OK
1541985327987	2018-11-11 20:15:27.987	00:02:36	90	OK
1541985328729	2018-11-11 20:15:28.729	00:02:37	92	OK
1541985329215	2018-11-11 20:15:29.215	00:02:37	93	OK
1541985329957	2018-11-11 20:15:29.957	00:02:38	94	OK
1541985330452	2018-11-11 20:15:30.452	00:02:39	95	OK
1541985330944	2018-11-11 20:15:30.944	00:02:39	96	OK
1541985331684	2018-11-11 20:15:31.684	00:02:40	96	OK
1541985332177	2018-11-11 20:15:32.177	00:02:40	97	OK
1541985332914	2018-11-11 20:15:32.914	00:02:41	97	OK
1541985333402	2018-11-11 20:15:33.402	00:02:42	97	OK
1541985334143	2018-11-11 20:15:34.143	00:02:42	96	OK
1541985334638	2018-11-11 20:15:34.638	00:02:43	96	OK
1541985335376	2018-11-11 20:15:35.376	00:02:43	96	OK
1541985335870	2018-11-11 20:15:35.870	00:02:44	97	OK
1541985336609	2018-11-11 20:15:36.609	00:02:45	97	OK
1541985337097	2018-11-11 20:15:37.097	00:02:45	97	OK
1541985337838	2018-11-11 20:15:37.838	00:02:46	97	OK
1541985338578	2018-11-11 20:15:38.578	00:02:47	97	OK
1541985339317	2018-11-11 20:15:39.317	00:02:47	96	OK
1541985340055	2018-11-11 20:15:40.055	00:02:48	95	OK
1541985340787	2018-11-11 20:15:40.787	00:02:49	93	OK
1541985341533	2018-11-11 20:15:41.533	00:02:49	92	OK
1541985342025	2018-11-11 20:15:42.025	00:02:50	91	OK
1541985342765	2018-11-11 20:15:42.765	00:02:51	91	OK
1541985343249	2018-11-11 20:15:43.249	00:02:51	91	OK
1541985343987	2018-11-11 20:15:43.987	00:02:52	91	OK
1541985344490	2018-11-11 20:15:44.490	00:02:52	91	OK
1541985344979	2018-11-11 20:15:44.979	00:02:53	94	OK
1541985345475	2018-11-11 20:15:45.475	00:02:54	95	OK
1541985346214	2018-11-11 20:15:46.214	00:02:54	96	OK
1541985346706	2018-11-11 20:15:46.706	00:02:55	96	OK
1541985347440	2018-11-11 20:15:47.440	00:02:56	96	OK
1541985347933	2018-11-11 20:15:47.933	00:02:56	96	OK
1541985348673	2018-11-11 20:15:48.673	00:02:57	95	OK
1541985349169	2018-11-11 20:15:49.169	00:02:57	96	OK
1541985349908	2018-11-11 20:15:49.908	00:02:58	96	OK
1541985350400	2018-11-11 20:15:50.400	00:02:59	97	OK
1541985351137	2018-11-11 20:15:51.137	00:02:59	97	OK
1541985351878	2018-11-11 20:15:51.878	00:03:00	97	OK
1541985352614	2018-11-11 20:15:52.614	00:03:00	97	OK
1541985353347	2018-11-11 20:15:53.347	00:03:01	94	OK
1541985354093	2018-11-11 20:15:54.093	00:03:02	93	OK
1541985354833	2018-11-11 20:15:54.833	00:03:02	93	OK
1541985355574	2018-11-11 20:15:55.574	00:03:03	92	OK
1541985356312	2018-11-11 20:15:56.312	00:03:03	91	OK
1541985356803	2018-11-11 20:15:56.803	00:03:04	90	OK
1541985357540	2018-11-11 20:15:57.540	00:03:05	90	OK
1541985358273	2018-11-11 20:15:58.273	00:03:05	89	OK
1541985359018	2018-11-11 20:15:59.018	00:03:06	89	OK
1541985359757	2018-11-11 20:15:59.757	00:03:06	89	OK
1541985360242	2018-11-11 20:16:00.242	00:03:07	88	OK
1541985360988	2018-11-11 20:16:00.988	00:03:07	87	OK
1541985361975	2018-11-11 20:16:01.975	00:03:08	87	OK
1541985362712	2018-11-11 20:16:02.712	00:03:08	87	OK
1541985363204	2018-11-11 20:16:03.204	00:03:09	87	OK
1541985363945	2018-11-11 20:16:03.945	00:03:10	88	OK
1541985364684	2018-11-11 20:16:04.684	00:03:10	88	OK
1541985365422	2018-11-11 20:16:05.422	00:03:11	87	OK
1541985366161	2018-11-11 20:16:06.161	00:03:12	87	OK
1541985366899	2018-11-11 20:16:06.899	00:03:12	87	OK
1541985367638	2018-11-11 20:16:07.638	00:03:13	87	OK
1541985368127	2018-11-11 20:16:08.127	00:03:13	87	OK
1541985368869	2018-11-11 20:16:08.869	00:03:14	87	OK
1541985369602	2018-11-11 20:16:09.602	00:03:14	87	OK
1541985370347	2018-11-11 20:16:10.347	00:03:15	87	OK
1541985370840	2018-11-11 20:16:10.840	00:03:15	88	OK
1541985371578	2018-11-11 20:16:11.578	00:03:16	88	OK
1541985372072	2018-11-11 20:16:12.072	00:03:16	90	OK
1541985372808	2018-11-11 20:16:12.808	00:03:17	91	OK
1541985373297	2018-11-11 20:16:13.297	00:03:17	91	OK
1541985374043	2018-11-11 20:16:14.043	00:03:18	91	OK
1541985374534	2018-11-11 20:16:14.534	00:03:18	93	OK
1541985375271	2018-11-11 20:16:15.271	00:03:19	93	OK
1541985375761	2018-11-11 20:16:15.761	00:03:19	94	OK
1541985376505	2018-11-11 20:16:16.505	00:03:20	94	OK
1541985376998	2018-11-11 20:16:16.998	00:03:20	96	OK
1541985377488	2018-11-11 20:16:17.488	00:03:21	97	OK
1541985377984	2018-11-11 20:16:17.984	00:03:21	99	OK
1541985378723	2018-11-11 20:16:18.723	00:03:22	99	OK
1541985379461	2018-11-11 20:16:19.461	00:03:22	99	OK
1541985380198	2018-11-11 20:16:20.198	00:03:23	99	OK
1541985380937	2018-11-11 20:16:20.937	00:03:23	97	OK
1541985381680	2018-11-11 20:16:21.680	00:03:24	96	OK
1541985382168	2018-11-11 20:16:22.168	00:03:25	95	OK
1541985382909	2018-11-11 20:16:22.909	00:03:25	94	OK
1541985383647	2018-11-11 20:16:23.647	00:03:26	94	OK
1541985384386	2018-11-11 20:16:24.386	00:03:26	92	OK
1541985385124	2018-11-11 20:16:25.124	00:03:27	92	OK
1541985385865	2018-11-11 20:16:25.865	00:03:27	92	OK
1541985386348	2018-11-11 20:16:26.348	00:03:28	92	OK
1541985387093	2018-11-11 20:16:27.093	00:03:29	91	OK
1541985387835	2018-11-11 20:16:27.835	00:03:29	91	OK
1541985388571	2018-11-11 20:16:28.571	00:03:30	90	OK
1541985389066	2018-11-11 20:16:29.066	00:03:30	90	OK
1541985389805	2018-11-11 20:16:29.805	00:03:31	90	OK
1541985390296	2018-11-11 20:16:30.296	00:03:31	90	OK
1541985390789	2018-11-11 20:16:30.789	00:03:32	92	OK
1541985391528	2018-11-11 20:16:31.528	00:03:33	94	OK
1541985392018	2018-11-11 20:16:32.018	00:03:33	94	OK
1541985392754	2018-11-11 20:16:32.754	00:03:34	94	OK
1541985393254	2018-11-11 20:16:33.254	00:03:34	94	OK
1541985393988	2018-11-11 20:16:33.988	00:03:35	94	OK
1541985394729	2018-11-11 20:16:34.729	00:03:36	94	OK
1541985395223	2018-11-11 20:16:35.223	00:03:36	94	OK
1541985395714	2018-11-11 20:16:35.714	00:03:37	95	OK
1541985396452	2018-11-11 20:16:36.452	00:03:38	96	OK
1541985396945	2018-11-11 20:16:36.945	00:03:38	96	OK
1541985397687	2018-11-11 20:16:37.687	00:03:39	96	OK
1541985398425	2018-11-11 20:16:38.425	00:03:39	96	OK
1541985399161	2018-11-11 20:16:39.161	00:03:40	94	OK
1541985399899	2018-11-11 20:16:39.899	00:03:41	93	OK
1541985400640	2018-11-11 20:16:40.640	00:03:41	92	OK
1541985401132	2018-11-11 20:16:41.132	00:03:42	91	OK
