Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	
Comments:	
Date:	7/1/20 5:31 AM
Duration:	00:26:17'67
Activities:	Other
Max HR:	104
Average HR:	79
Calories:	93
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1593596153876	2020-07-01 05:35:53.876	00:04:48	77	OK
1593596154617	2020-07-01 05:35:54.617	00:04:49	77	OK
1593596155599	2020-07-01 05:35:55.599	00:04:50	77	OK
1593596156339	2020-07-01 05:35:56.339	00:04:51	77	OK
1593596157076	2020-07-01 05:35:57.076	00:04:51	77	OK
1593596157816	2020-07-01 05:35:57.816	00:04:52	77	OK
1593596158557	2020-07-01 05:35:58.557	00:04:53	77	OK
1593596159293	2020-07-01 05:35:59.293	00:04:54	78	OK
1593596160033	2020-07-01 05:36:00.033	00:04:55	77	OK
1593596160770	2020-07-01 05:36:00.770	00:04:55	77	OK
1593596161755	2020-07-01 05:36:01.755	00:04:56	77	OK
1593596162497	2020-07-01 05:36:02.497	00:04:57	78	OK
1593596163237	2020-07-01 05:36:03.237	00:04:58	77	OK
1593596163973	2020-07-01 05:36:03.973	00:04:59	77	OK
1593596164957	2020-07-01 05:36:04.957	00:05:00	76	OK
